"hashtags/0","hashtags/1","isCommentsDisabled","isSponsored","alt","commentsCount","likesCount","caption","displayUrl","id","locationName","ownerFullName","ownerId","ownerUsername","shortCode","timestamp","type","videoDuration","videoPlayCount","videoViewCount","productType","videoUrl","url","inputUrl"
,,"false","false","Photo by SPORF on August 11, 2025. May be an image of 2 people, people playing football, people playing soccer, stadium and text that says 'SPORF 지민유 ads Up Heads 5 025 LYBETTER FLY BEEEE8 Emirates Emirates Иm00» waHaA ma NB MIKELARTETA MIKEL ARTETA OLIVER OLIVERGLASNER GLASNER E X1 X2 X1 X1'.","429","57194","Arteta’s been building for years… Glasner’s just moved in and already redecorated the trophy cabinet. 🦅🏆","https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/529693275_18577131883012301_8744855982255760109_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QGlAbUfBAPpZUGFtcXbWuQN2YZQlTXsyggfmBABGoNv96SuNzKNR0mlKEbyRhh7p3Y&_nc_ohc=jvuz0B7UU0cQ7kNvwH-phYk&_nc_gid=c2Oa0zOVlaKTuUUoga6FlQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afaks-hl7MgG1LckDBRnBce-iddRL0c057RNaioe7hpOlg&oe=68C76A5F&_nc_sid=10d13b","3696685367960987997",,"SPORF","689484300","sporf","DNNQ8Gbsuld","2025-08-11T08:00:00.000Z","Image",,,,,,"https://www.instagram.com/p/DNNQ8Gbsuld/","https://www.instagram.com/sporf/"
,,"false","false","Photo shared by SPORF on August 11, 2025 tagging @cristiano. May be an image of 2 people, fingernails and text that says 'SPORF'.","24","7256","Cristiano Ronaldo and Georgina Rodriguez are engaged 💍♥️","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/530472733_18577323181012301_5410945564240120815_n.webp?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QH649tl-TBV9gUs19yYKQTbyLAseXm0su2i5JQyNgvAq4i3gd5VHdtEskx93ihFR4g&_nc_ohc=kfxFT9JI2cYQ7kNvwGhCvuU&_nc_gid=xjT433Wg-f1GM3qkidCxqQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfaVJUloxWJomQxUib5ERRLC13pzJAE2d1n6Z6wV7gi0xA&oe=68C76344&_nc_sid=10d13b","3696988047402390299",,"SPORF","689484300","sporf","DNOVwqoSNMb","2025-08-11T18:02:20.000Z","Image",,,,,,"https://www.instagram.com/p/DNOVwqoSNMb/","https://www.instagram.com/sporf/"
,,"false","false","Photo by SPORF on August 11, 2025. May be an image of ‎5 people, people playing soccer, people playing football and ‎text that says '‎SPORF អអលនរល 87 JUUA 3 ® مات Bn JOÃO NEVES HAS BEEN SUSPENDED FOR TWO MATCHES FOR PULLING MARC CUCURELLA'S HAIR AND WILL MISS THE UEFA SUPER CUP.‎'‎‎.","60","10169","João Neves handed two-match ban for hair-pull on Cucurella — set to miss UEFA Super Cup showdown. 😬","https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/532264268_18577313062012301_6873729035420646942_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QF2MA32Z1Dutk_wjkZahJ3J8C0heywX7oqa2xhWHwvlofhx_ca3oSXKugl_jgqpH1A&_nc_ohc=zRKuOVw6W3sQ7kNvwH1rqWT&_nc_gid=nyootrpRfX2zbb06bSaZGQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfZoR7Wv7f-szR2_WoeUEyl2bAFMajNDvNEoheAfZBB1Vw&oe=68C770C9&_nc_sid=10d13b","3696953248092765191",,"SPORF","689484300","sporf","DNON2RPy7wH","2025-08-11T16:53:11.000Z","Image",,,,,,"https://www.instagram.com/p/DNON2RPy7wH/","https://www.instagram.com/sporf/"
,,"false","false","Photo by SPORF on August 14, 2025. May be an image of 3 people, people playing football, people playing soccer, sports equipment, poster, card and text that says 'SPORF AHE DATAR AIRWAYS VIS RWAN ATAR AIRWAYS QATAR AIRWAYS OAAD 6 COUPE DEFRANCE DE AaA LIGUE1 UEFASUPERCUP UEFA SUPER CUP NATIONS LEAGUE CHAMPIONS LEAGUE FRENCH SUPER CUP'.","31","6000","PSG’s Portuguese contingent have had quite the season! 6️⃣🏆","https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/534226634_18577822579012301_5955953928844778607_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QHOaRBarb0mQzJp058NW7MZ4JGSvUVFZr1oF83tHAhjy6orxNzysckEq2CJPIiWndc&_nc_ohc=hzuZdCmYet8Q7kNvwEfJQXs&_nc_gid=y1E34RV578kykcH9n0T2pg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfYvWny8spklXA50SfQZLb7_5QMlktlodF_IY0MNQt1SoA&oe=68C774B6&_nc_sid=10d13b","3699067944153292549",,"SPORF","689484300","sporf","DNVurJbSp8F","2025-08-14T14:54:43.000Z","Image",,,,,,"https://www.instagram.com/p/DNVurJbSp8F/","https://www.instagram.com/sporf/"
,,"false","false","Photo by SPORF on August 11, 2025. May be an image of 2 people, people playing soccer, people playing football and text that says 'SPORF XC NOLOG OGY mirates YBETTER napdiagon Lyés Arsenal's first choice striker target lining up against United's s first choice striker tar target on the first day of the season, for the other club. What funny sport.'.","25","6181","GW1 is going to be 🍿⚽️","https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/530569646_18577131367012301_7430151413474099359_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QEZaQcvWcsL80xqImrIvOXF8hdse0CrH4Uv4fYqEYpuydC_MMWTSTASxsNi7NhMiPs&_nc_ohc=sdJ4qDGUMuYQ7kNvwH3i9uG&_nc_gid=6NP6NO4ttjaSEUROe3ntbQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfZR_wrxvuTBJ3a3daX1gZ1OEJBJstDG-TaXeih2DldtQw&oe=68C754DD&_nc_sid=10d13b","3696745414145599147",,"SPORF","689484300","sporf","DNNel4zM-ar","2025-08-11T10:00:00.000Z","Image",,,,,,"https://www.instagram.com/p/DNNel4zM-ar/","https://www.instagram.com/sporf/"
,,"false","false","Photo by SPORF on August 14, 2025. May be an image of 5 people, people playing soccer, people playing football and text that says 'SPORF @けおーム DIOGO ANDRE CHELSEA'S PLAYERS HAVE DECIDED to GIVE AN EQUAL PORTION OF THEIR $15.5M CLUB WORLD CUP BONUS TO HE FAMILY OF DIOGO JOTA AND ANDRE SILVA.'.","43","6179","Chelsea players will split their $15.5M Club World Cup bonus equally with Diogo Jota’s and André Silva’s family. ⚽️♥️","https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/532474977_18577809379012301_8859611989990783557_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QEjJOIlcJgcl48RlJFCx10clH6idZnOYiOr3QdtCTtz7suk-ptmLhHDyulKlbmO9YI&_nc_ohc=c9Qq6-jG0A0Q7kNvwGlJnuh&_nc_gid=wQlPxbsSRrgZ-49MQziU2Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfZm1LGRL7Z--ViLt2Dg1RF2wr78fvHgoF369eP8JV_WtQ&oe=68C76ED7&_nc_sid=10d13b","3699035629163359220",,"SPORF","689484300","sporf","DNVnU5vy6v0","2025-08-14T13:50:31.000Z","Image",,,,,,"https://www.instagram.com/p/DNVnU5vy6v0/","https://www.instagram.com/sporf/"
,,"false","false","Photo shared by SPORF on August 16, 2025 tagging @sunderlandafc. May be an image of 1 person, playing football, playing soccer, sports equipment, stadium and text.","11","9954","Sunderland's first Premier League game in 8 years and they defeated West Ham at Stadium of Lights 🔥🫡","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/534223412_1527150355327364_3322994346944443113_n.heic?stp=dst-jpg_e35_p1080x1080_tt6&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QEgIHDOsGy4F6L3JtUsdokEruridhopYeRirrcHUq8BducQzP-vmVNJEvKBGnKdadk&_nc_ohc=xQY12q0wT_cQ7kNvwEvnPUX&_nc_gid=OG_bFdyyCHvDbCQj3t9NKg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfaUTNyVjIjz4MYAkXm5pl5I6634lvtH15FLK9-jamjpjA&oe=68C75716&_nc_sid=10d13b","3700553593658170750",,"SPORF","689484300","sporf","DNbAeMWSl1-","2025-08-16T16:06:26.000Z","Image",,,,,,"https://www.instagram.com/p/DNbAeMWSl1-/","https://www.instagram.com/sporf/"
,,"false","false","Photo by SPORF on August 12, 2025. May be an image of 3 people, people playing football, track and field, cymbal, toy, costume, sports equipment, sword and text.","6","4214","The celebration that began one of football’s OG meme fests. 😂⚽️

Happy Birthday, Mario Balotelli! 🇮🇹","https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/531988035_18577441573012301_1606097398658968675_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QG5j3LGtPn5p41B5oAaNvyfzk3pItXOUNsq-M1FRUNCXVq_WjWCZgRuIstHwv1oRNg&_nc_ohc=SMhRfLRRzJUQ7kNvwHW-DKQ&_nc_gid=T_H6fDzHwn8K6LBX-NjNuw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afb_qFzknAZbIN9leH_HhOMdGoVCBw4D-21DP6WZKq0rjA&oe=68C75ABD&_nc_sid=10d13b","3697512846973414926",,"SPORF","689484300","sporf","DNQNFgUSy4O","2025-08-12T11:25:01.000Z","Image",,,,,,"https://www.instagram.com/p/DNQNFgUSy4O/","https://www.instagram.com/sporf/"
,,"false","false","Photo by SPORF on August 06, 2025. May be an image of 5 people, people playing football, people playing soccer, ball, stadium and text that says 'SPORF た aptain コ TECHNOY aptain Teama Team AUGUST 2024 SOLD BY MANCHESTER UNITED NABA AUGUST AUGUST2025 2025 NOMINATED FOR THE BALLON D'OR'.","29","11357","A lot changed in the last 12 months for Scott McTominay! ⚽️🏆","https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/528292039_18576330607012301_2982955766368630422_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QHcz1AWdyDd31M6thc6EieAxjbOfL0aGIKiO_CroJAcpEK5AHLYhO0YTEiOHJfDV84&_nc_ohc=_aBHlMpCOjQQ7kNvwEpEOwP&_nc_gid=04lXWTnx_NhtlACmaWJQsw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfZN4LipttMF9lGUlOSto9FlmWE5LRT2TMzveSHwep2WQw&oe=68C75929&_nc_sid=10d13b","3693212284039579351",,"SPORF","689484300","sporf","DNA7QE-ScbX","2025-08-06T13:00:00.000Z","Image",,,,,,"https://www.instagram.com/p/DNA7QE-ScbX/","https://www.instagram.com/sporf/"
,,"false","false","Photo by SPORF on August 07, 2025. May be an image of 6 people, people playing football, people playing soccer, sports equipment, card, stadium and text that says 'SPORF BENJAMIN BENJAMINSESKO SESKO JOAO JOAOPEDRO PEDRO HUGO EKITIKE JAMES JAMESTRAFFORD TRAFFORD LIAM LIAMDELAP DELAP DEANHUIJSEN DEAN HUIJSEN MATHEUSCUNHA MATHEUS CUNHA BRYANMBEUMO MBEUMO BRYAN'.","24","5176","A tough summer in the market for Newcastle United! 😬⚫️⚪️","https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/527897376_18576483730012301_5180964402658217338_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QGLnUKDIYFH2U_YWF2mhYvD9L-fBgOtW4WEhTQElKX6tNIawnLXLMAzgBBQfNi6RAI&_nc_ohc=pIL_jg_em5IQ7kNvwFkrvQx&_nc_gid=O_OHXQSxG9p_jLMYl9-z0Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfbaTmABVYpJ57qmGBYpmT930q6Vcbqx6SCdSFy_SMI30w&oe=68C7548E&_nc_sid=10d13b","3693846656145064856",,"SPORF","689484300","sporf","DNDLfaCSoOY","2025-08-07T10:00:00.000Z","Image",,,,,,"https://www.instagram.com/p/DNDLfaCSoOY/","https://www.instagram.com/sporf/"
,,"false","false","Photo by SPORF on August 07, 2025. May be an image of 1 person, playing soccer, playing football, stadium and text.","9","1929","Everton have approached Manchester City to sign Jack Grealish on loan! 🔵✍️","https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/528662187_18576483676012301_6310690938121330917_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QGR3XbxfJv7W7B-0lbTR286n5vmBW9949HQL0tRyHbwsu3Fg2IkAlQk0Yt3AvcTFm8&_nc_ohc=80O-7MZiObEQ7kNvwFV7QV0&_nc_gid=HBHEaCD-ZK1vX3m7eBQazQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfbMdiBSQVIXd2XAA6ZGZBFC0z9D3fcqr5WcmTlNVr6ZKw&oe=68C75B79&_nc_sid=10d13b","3693784377928112150",,"SPORF","689484300","sporf","DNC9VI7StgW","2025-08-07T07:57:13.000Z","Image",,,,,,"https://www.instagram.com/p/DNC9VI7StgW/","https://www.instagram.com/sporf/"
,,"false","false","Photo by SPORF on August 07, 2025. May be an image of ‎3 people, people playing soccer, people playing football, poster and ‎text that says '‎SPORF BABФA ン Premier Loo League 佛 កម់ pedir League League anue mier mier Premier League -+ဖိ7 শবি্স Leagu League League mier ١1۱0۱۱ Premier ard ered remior remier HAINCHESTER 94 Arsenal CITY L.F.C 25/26 HANCHESTER لللة CHELSEA 26/27 CITY 27/28 뚜 FOOTBALL CLUB 28/29 NEXT 5 PREMIER LEAGUE WINNERS PREDICTED BY Al 29/30‎'‎‎.","72","10620","We had AI predict the winners of Europe’s top 5 leagues for the next 5 seasons — here’s what it came up with 👀🏆","https://instagram.fjbr1-1.fna.fbcdn.net/v/t51.2885-15/527799044_18576499084012301_5165471649897025666_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fjbr1-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QE_g2oV2QMHUgBUDshXo-408zTTbC5FrABkJFtLzss7h0F55iH6OAg0BgDgW7zv6d4&_nc_ohc=E2mW0xaFe9oQ7kNvwFh60Ia&_nc_gid=W2t09w2ep8GbcTQwqzor_g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfbhEVWcapGhPf6f3Qo_h9edbUMj5HdNqU5YmcESwtWHFw&oe=68C75601&_nc_sid=10d13b","3693906611229370369",,"SPORF","689484300","sporf","DNDZH3jyygB","2025-08-07T12:00:00.000Z","Sidecar",,,,,,"https://www.instagram.com/p/DNDZH3jyygB/","https://www.instagram.com/sporf/"
,,"false","false","Photo by SPORF in Old Trafford Stadium, Manchester with @d_degeaofficial. May be an image of 3 people, people playing football, people playing soccer and text that says 'SPORF T diacom PEACE David DaviddeGea de Gea DeGea Replyir @ManUtdand@E Replyingto@ManUltdand@B.Fenande @ManUtdand@B_Fernandes8 @B Fernandes8 @ManUtd and I'm coming back I'm.comingbackto""OURHOME"" to ""OUR HOME""'.","8","6933","Manchester United honour David De Gea ahead of their friendly against Fiorentina! ❤️⚽️","https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/530596949_18576884107012301_7401581279858003967_n.webp?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QF8DWA6rBdZMQpNjnP2MtA5nqLyJ7I_rdRKHHZqDtoVYH4oeoZHa0ZRlfWn8_Ii-20&_nc_ohc=U38lS5bwXpgQ7kNvwGdUERQ&_nc_gid=6lk6IxzMFY9INoFG0bvidg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfYn0arQX9GQqvoDNDsl0Rn6PkBb7LjdtU4ab-txtNZHnw&oe=68C74804&_nc_sid=10d13b","3695365106097066499","Old Trafford Stadium, Manchester","SPORF","689484300","sporf","DNIkvwwShID","2025-08-09T12:17:50.000Z","Image",,,,,,"https://www.instagram.com/p/DNIkvwwShID/","https://www.instagram.com/sporf/"
,,"false","false","Photo by SPORF on August 08, 2025. May be an image of 2 people, card and text that says 'SPORF "" CHELSEA ARE MY BEST CUSTOMERS! ' GOT LOYALTY POINTS WITH ME! PAUL PAUL BARBER'.","53","10851","Brighton have bagged £263m from Chelsea since 2022 🤯 Paul Barber calls them “our best customers” 😂🤑","https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/527692616_18576690457012301_841225919885177379_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFTkOXW0o_P9E743ujeDJw-R398dSfqe50OWLPaQ8GVmkmXD1axAHK7uM7uHOAnSEs&_nc_ohc=54UKutPNog0Q7kNvwGez4VR&_nc_gid=CG59Pf5ZgiBw3mCy1ArP9A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfYIySdHMM5iWys10udcgz5jctgAolB61AgC4RORZ7GJXA&oe=68C7540F&_nc_sid=10d13b","3694649289877385102",,"SPORF","689484300","sporf","DNGB_Q8ym-O","2025-08-08T12:35:38.000Z","Sidecar",,,,,,"https://www.instagram.com/p/DNGB_Q8ym-O/","https://www.instagram.com/sporf/"
,,"false","false","Photo by SPORF on August 08, 2025. May be an image of ‎2 people, people playing football, people playing soccer, cleats, ball and ‎text that says '‎SPORF 金庫 נםי Spotify BARÇA STRIP TER STEGEN'S CAPTAINCY APPOINT ARAUJO INSTEAD‎'‎‎.","43","5254","🚨🔵🔴 Barcelona have stripped Marc-André ter Stegen of the captaincy amid disciplinary proceedings. Ronald Araújo will serve as first captain in the interim.","https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/528791301_18576654274012301_9158363479870943813_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QHpKRArZDFg8bwZAOXAi0llwgo2hHzzZoMvmch-6TuNdv94lw2b2Ks5hb4vlEaZMqA&_nc_ohc=3lRcSFj23kAQ7kNvwGOeJSi&_nc_gid=8XRDpGL82x7yw8h0qoBU8g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfZ_M6Z7tIyYmF-mcGwhN9Lpb1gL1W_er0F7zGJwJFunfQ&oe=68C75D2A&_nc_sid=10d13b","3694493596583103918",,"SPORF","689484300","sporf","DNFeloRSo2u","2025-08-08T07:26:18.000Z","Image",,,,,,"https://www.instagram.com/p/DNFeloRSo2u/","https://www.instagram.com/sporf/"
,,"false","false","Photo by SPORF on August 07, 2025. May be an image of football, soccer, poster, ball, magazine, sports equipment and text that says 'BALLON D'OR BALLOND'OR2025 2025 NOMINEES SPORF MCTOMINAY BELLINGHAM DEMBÉLÉ DONNARUMMA NUNO MENDES JOAO NEVES DOUÉ OLISE ALO DO PALMER DUMFRIES GUIRASSY GYÖKERES PEDRI ง HAALAND RAPHINHA RICE HAKIMI KANE FABIAN RUIZ SALAH KVARATSKHELIA LEWANDOWSKI MAC ALLISTER LAUTARO MARTINEZ VAN DIJK VINICIUS JR. VITINHA WIRTZ MBAPPÉ YAMAL EALONDOOEFRACEFOOTPL FRANCEFOOTBALL FRANC ALLONDOR 2005'.","132","7098","The 2025 Men’s Ballon d’Or 30‑man shortlist has landed. Who’ll lift the trophy on September 22? 🏆👀","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/527666551_18576527695012301_6496907631331737987_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QH9jXBClRhL-artAsMutZ11hUlXXCXiPzAem5nWtih6zbYGfA4pXN7MOXi5ebpImwU&_nc_ohc=nQhEtD7OyY4Q7kNvwGMqfu_&_nc_gid=wimuP6xd307EdbEEL0xeTw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfbdXUL_jZj4qg2pxkcGO3zTG7QAik7mKw_DLR6K93nmVg&oe=68C777CD&_nc_sid=10d13b","3693964054957235247",,"SPORF","689484300","sporf","DNDmLyMyZwv","2025-08-07T13:54:12.000Z","Image",,,,,,"https://www.instagram.com/p/DNDmLyMyZwv/","https://www.instagram.com/sporf/"
,,"false","false","Photo by SPORF on August 08, 2025. May be an image of 3 people, people playing football, people playing soccer, ball and text that says 'SPORF AMEHEED FIFA TIHAD AIRWAYS S 山 25 MRANTO 7 I PLAYEDWITH WITH PLAYED MANCHESTER 94 CITY HII FCB ERLING ERLINGHAALAND HAALAND CRISTIANO CRISTIANORONALDO RONALDO LAMINEYAMAL LAMINE YAMAL'.","3045","282088","Guess the player: He’s shared the pitch with Ronaldo, Haaland, and Lamine Yamal 👀⚽","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/530253476_18576700333012301_4787341866145669329_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFcS8IqG5xbrbqMcJKrNYOK7tz05PTiiKCUgb6x2auSHeAoh-L-wR8Bwzaxp-vhb8k&_nc_ohc=4tGPnN81vlUQ7kNvwE5gdLt&_nc_gid=a-Lp9NzsvbqyYXn1asK9Qw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfbI67wmv4IWsO6Ox2kaNrCHF_2GrYad8FPTTWhYhtQEUA&oe=68C7680E&_nc_sid=10d13b","3694722350198567600",,"SPORF","689484300","sporf","DNGSmbrSDKw","2025-08-08T15:00:00.000Z","Image",,,,,,"https://www.instagram.com/p/DNGSmbrSDKw/","https://www.instagram.com/sporf/"
,,"false","false","Photo by SPORF on August 08, 2025. May be an image of 1 person, playing soccer, playing football, stadium and text.","33","6009","In a shock move, Iñigo Martínez is in the process of terminating his contract with Barcelona to join Al Nassr. Deal imminent! 🇸🇦✍️","https://scontent-sea5-1.cdninstagram.com/v/t51.2885-15/529756592_18576654310012301_1755683798881427359_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFwYgwrXLNS55cUNfUAvlAWIjh6nka-bDMb2MELsCpkIrRkiXdA1IcnCZ8RiNywZDY&_nc_ohc=o707uiozcKAQ7kNvwEYZu90&_nc_gid=lhEN1MRsiMlGj44imOE4MA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfYsfrdXoy3RTU8gQXpGVTZQN-HxzCnZxPOrTJs7JxRlMg&oe=68C77402&_nc_sid=10d13b","3694556321048706616",,"SPORF","689484300","sporf","DNFs2Y-yD44","2025-08-08T09:30:00.000Z","Image",,,,,,"https://www.instagram.com/p/DNFs2Y-yD44/","https://www.instagram.com/sporf/"
,,"false","false","Photo by SPORF on August 06, 2025. May be an image of 1 person, playing football, playing soccer, sports equipment, stadium and text that says 'SPORF ነ D. NÚÑEZ'.","18","5750","🚨🇸🇦 Al Hilal are close to signing Darwin Núñez! Verbal agreement with Liverpool done — deal now depends on Núñez.","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/527635846_18576312118012301_5674019822740253327_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QF7E9Z-Ld1ys0nDYzZxoHx26Rrx7-vUFwIFix0Du1TVvwQUnwuQ-EHf2dDGyeFJdJc&_nc_ohc=lDBB2elFBkIQ7kNvwE1RfKy&_nc_gid=cq7N7pn1U94BnxfQ9uJDeA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfbfVV0ip12Sf20urhHndhFb1ZCT7w8pejXpBSWSeqp73A&oe=68C75883&_nc_sid=10d13b","3693151673385652871",,"SPORF","689484300","sporf","DNAteE5ypKH","2025-08-06T11:00:00.000Z","Image",,,,,,"https://www.instagram.com/p/DNAteE5ypKH/","https://www.instagram.com/sporf/"
,,"false","false","Photo by SPORF on August 05, 2025. May be an image of 4 people, people playing soccer, people playing football and text that says 'SPORF M44 eHtre ensbro SPAREBANKE SOR RVIT TIPLEA 미전소님 BcTю kn A box >>>>'.","6","5060","Maxime Soulas won a wheelbarrow full of premium Danish potatoes after being named Man of the Match in Sønderjyske’s 3-2 win over Nordsjælland — it’s a Nordic thing! ⚽️😂","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/527124760_18576164149012301_5816252663030023264_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QHgWR4u4iZ8DYd7vIr45sNbQsS_nqrMnmNFteFVk3Ok-otpxwG5-lnMHJ1KW6krD9U&_nc_ohc=uyVcA4-_lJIQ7kNvwHS6FP8&_nc_gid=P4l5wA6LbFwMBs7nDJfRrw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfZuXEXI4VKEOrhofT55h54N6sugLWWUekIluzOf7ht7CA&oe=68C76717&_nc_sid=10d13b","3692578294244267390",,"SPORF","689484300","sporf","DM-rGT9v1V-","2025-08-05T16:00:00.000Z","Image",,,,,,"https://www.instagram.com/p/DM-rGT9v1V-/","https://www.instagram.com/sporf/"
,,"false","false","Photo by SPORF on August 23, 2025. May be an image of 4 people, people playing soccer, people playing football and text that says 'SPORF 王 FC 복유 JOANGARCIA も27 €27.50M 50M BARCELONA TRANSFER EXPENDITURE 25/26 180 ardina 長 ි €27.33M 33M WREXHAM TRANSFER EXPENDITURE 25/26'.","36","11412","Ryan Reynolds & Rob McElhenney’s Wrexham outspend Barcelona in the transfer market 👀⚽🔥","https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/536760273_18579392296012301_650241074466575265_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QH4KjxyP_1Ir2HrKyATbDQg7XWSYaYSJ0j4h5EY2A3gceExX7r51tBlKN2PPihZk3w&_nc_ohc=_8XdvV0ARyQQ7kNvwFamhsp&_nc_gid=acQwQr6Y1Q6Ctf09CjFVdg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfYLvWZBvur7MteqJygouM7FN8BZ8d14qRfWhcuIqSmyBg&oe=68C7743E&_nc_sid=10d13b","3705442680837567256",,"SPORF","689484300","sporf","DNsYHxm5PMY","2025-08-23T10:00:00.000Z","Image",,,,,,"https://www.instagram.com/p/DNsYHxm5PMY/","https://www.instagram.com/sporf/"
